 256	0x0008a764	ExIsResourceAcquiredSharedLite
 257	0x00029bf4	ExLocalTimeToSystemTime
 258	0x0002f2cd	ExNotifyCallback
 259	0x001eb6bf	ExQueryAttributeInformation
 260	0x001148e8	ExQueryPoolBlockSize
 261	0x0007744e	ExQueueWorkItem
 262	0x0030513c	ExRaiseAccessViolation
 263	0x0028efca	ExRaiseDatatypeMisalignment
 264	0x0003b6a0	ExRaiseException
 265	0x00305162	ExRaiseHardError
 266	0x0003b6f4	ExRaiseStatus
 267	0x0000664a	ExRegisterAttributeInformationCallback
 268	0x0000d1d1	ExRegisterCallback
 269	0x0017a457	ExRegisterExtension
 270	0x000c3d93	ExReinitializeResourceLite
 271	0x0000d903	ExReleaseCacheAwarePushLockExclusive
 272	0x00031ebe	ExReleaseResourceForThreadLite
 273	0x0000e1b9	ExReleaseSpinLockExclusive
 274	0x00008ebe	ExReleaseSpinLockExclusiveFromDpcLevel
 275	0x0000e11b	ExReleaseSpinLockShared
 276	0x000e1fab	ExReleaseSpinLockSharedFromDpcLevel
 277	0x0016a00c	ExSemaphoreObjectType
 278	0x00302d84	ExSetLicenseTamperState
 279	0x0002aba9	ExSetResourceOwnerPointer
 280	0x00031ed7	ExSetResourceOwnerPointerEx
 281	0x00303093	ExSetTimerResolution
 282	0x0017206d	ExSizeOfRundownProtectionCacheAware
 283	0x00208cc1	ExSystemExceptionFilter
 284	0x0002c905	ExSystemTimeToLocalTime
 285	0x0011592f	ExTryConvertSharedSpinLockExclusive
 286	0x00115c7f	ExUnregisterAttributeInformationCallback
 287	0x0000f20a	ExUnregisterCallback
 288	0x00305328	ExUnregisterExtension
 289	0x001ba4a1	ExUpdateLicenseData
 290	0x001ddbee	ExUuidCreate
 291	0x00005cea	ExVerifySuite
 292	0x0013c6e0	ExWindowStationObjectType
 293	0x0003b434	Exi386InterlockedDecrementLong
 294	0x0003b448	Exi386InterlockedExchangeUlong
 295	0x0003b420	Exi386InterlockedIncrementLong
 296	0x00041e84	FirstEntrySList
 297	0x00209a28	FsRtlAcknowledgeEcp
 298	0x0023325f	FsRtlAcquireFileExclusive
 299	0x0003693b	FsRtlAddBaseMcbEntry
 300	0x000b40ad	FsRtlAddBaseMcbEntryEx
 301	0x0002f382	FsRtlAddLargeMcbEntry
 302	0x000d53e1	FsRtlAddMcbEntry
 303	0x001ff893	FsRtlAddToTunnelCache
 304	0x0020998d	FsRtlAllocateExtraCreateParameter
 305	0x0026efe7	FsRtlAllocateExtraCreateParameterFromLookasideList
 306	0x0026edcc	FsRtlAllocateExtraCreateParameterList
 307	0x0001ca3a	FsRtlAllocateFileLock
 308	0x000d607d	FsRtlAllocatePool
 309	0x000d60ae	FsRtlAllocatePoolWithQuota
 310	0x000d610e	FsRtlAllocatePoolWithQuotaTag
 311	0x000d60df	FsRtlAllocatePoolWithTag
 312	0x002b1cd1	FsRtlAllocateResource
 313	0x0009ca0a	FsRtlAreNamesEqual
 314	0x000d5e63	FsRtlAreThereCurrentOrInProgressFileLocks
 315	0x0019b79e	FsRtlAreVolumeStartupApplicationsComplete
 316	0x0017ea20	FsRtlBalanceReads
 317	0x002096f0	FsRtlCancellableWaitForMultipleObjects
 318	0x0020ac0d	FsRtlCancellableWaitForSingleObject
 319	0x00028950	FsRtlChangeBackingFileObject
 320	0x00029f2c	FsRtlCheckLockForReadAccess
 321	0x0001c878	FsRtlCheckLockForWriteAccess
 322	0x000aab1a	FsRtlCheckOplock
 323	0x000ab064	FsRtlCheckOplockEx
 324	0x002b2106	FsRtlCopyRead
 325	0x002b23c5	FsRtlCopyWrite
 326	0x000d73d5	FsRtlCreateSectionForDataScan
 327	0x00270cf0	FsRtlCurrentBatchOplock
 328	0x000103a5	FsRtlCurrentOplock
 329	0x002b30b1	FsRtlCurrentOplockH
 330	0x002b1dcb	FsRtlDeleteExtraCreateParameterLookasideList
 331	0x001febd3	FsRtlDeleteKeyFromTunnelCache
 332	0x002b1d17	FsRtlDeleteTunnelCache
 333	0x002b2fe7	FsRtlDeregisterUncProvider
 334	0x002b34bf	FsRtlDissectDbcs
 335	0x000aac6c	FsRtlDissectName
 336	0x002b3567	FsRtlDoesDbcsContainWildCards
 337	0x000aadf9	FsRtlDoesNameContainWildCards
 338	0x0002a803	FsRtlFastCheckLockForRead
 339	0x000ce322	FsRtlFastCheckLockForWrite
 340	0x0002844f	FsRtlFastUnlockAll
 341	0x000d5f0d	FsRtlFastUnlockAllByKey
 342	0x0002a498	FsRtlFastUnlockSingle
 343	0x0026eaf8	FsRtlFindExtraCreateParameter
 344	0x00280577	FsRtlFindInTunnelCache
 345	0x00256784	FsRtlFreeExtraCreateParameter
 346	0x0026ebbd	FsRtlFreeExtraCreateParameterList
 347	0x000cef67	FsRtlFreeFileLock
 348	0x00241124	FsRtlGetEcpListFromIrp
 349	0x002567e3	FsRtlGetFileSize
 350	0x000b5dc8	FsRtlGetNextBaseMcbEntry
 351	0x002b1e7d	FsRtlGetNextExtraCreateParameter
 352	0x000195a1	FsRtlGetNextFileLock
 353	0x000d5ac8	FsRtlGetNextLargeMcbEntry
 354	0x000d5506	FsRtlGetNextMcbEntry
 355	0x00007f79	FsRtlGetVirtualDiskNestingLevel
 356	0x000d53a3	FsRtlIncrementCcFastMdlReadWait
 357	0x000d537c	FsRtlIncrementCcFastReadNoWait
 358	0x0020767b	FsRtlIncrementCcFastReadNotPossible
